date,total_bytes,tcp_udp_icmp_rate,ipaddr_top
2005-06-20,3174635014,88.61%-8.43%-0.28%,10.8%-7.7%-4.5%-4.5%-4.4%
2005-06-21,3178674541,83.72%-14.52%-0.33%,10.7%-7.6%-4.6%-4.1%-4.0%
2005-06-22,2928425167,89.67%-8.55%-0.31%,14.6%-7.6%-5.1%-4.7%-4.6%
2005-06-23,3413874047,88.70%-9.99%-0.23%,10.8%-7.4%-4.4%-3.9%-3.9%
2005-06-24,2963893690,86.67%-11.61%-0.38%,11.7%-9.8%-9.6%-4.8%-4.0%
2005-06-25,2816003930,84.84%-12.89%-0.35%,10.7%-8.9%-8.7%-6.1%-5.3%
2005-06-26,2705826333,87.05%-11.21%-0.30%,15.3%-12.3%-10.4%-8.9%-6.3%
2005-06-27,3141558753,88.44%-9.14%-0.36%,9.4%-6.8%-6.2%-5.7%-5.3%
2005-06-28,407726828,61.76%-34.88%-1.13%,10.2%-4.9%-4.9%-4.6%-4.6%
2005-06-29,2746355103,88.72%-10.41%-0.32%,21.6%-7.0%-5.2%-4.0%-3.8%
2005-06-30,2707864576,89.77%-8.00%-0.65%,11.9%-4.9%-4.3%-4.2%-3.8%
2005-07-01,2257770357,90.68%-8.13%-0.43%,15.4%-5.9%-5.9%-4.5%-4.5%
2005-07-02,2479481032,87.09%-11.31%-0.49%,11.5%-11.3%-8.6%-8.5%-7.2%
2005-07-03,2660207424,92.67%-6.29%-0.33%,15.7%-15.7%-14.4%-13.0%-11.7%
2005-07-04,3157129838,87.90%-11.21%-0.34%,10.6%-10.6%-8.8%-7.8%-6.7%
2005-07-05,2837512292,89.69%-8.64%-0.37%,12.3%-10.5%-7.4%-4.4%-4.4%
2005-07-06,3086473332,89.09%-9.87%-0.35%,12.6%-12.0%-5.7%-5.0%-4.8%
2005-07-07,2999033052,88.27%-10.55%-0.34%,13.4%-8.4%-5.1%-5.0%-4.4%
2005-07-08,2972006961,91.54%-6.77%-0.34%,10.8%-9.1%-7.1%-5.8%-5.1%
2005-07-09,2378293331,86.10%-11.78%-0.28%,14.5%-12.2%-9.4%-5.3%-4.9%
2005-07-10,2211856964,85.66%-13.23%-0.32%,19.4%-11.7%-11.1%-10.9%-8.9%
2005-07-11,2342541411,87.76%-10.45%-0.45%,12.6%-10.8%-6.3%-4.4%-4.4%
2005-07-12,2708814309,86.83%-11.80%-0.34%,10.1%-10.0%-9.7%-6.9%-3.8%
2005-07-13,3138062615,89.97%-8.15%-0.97%,10.1%-9.8%-5.9%-5.6%-4.6%
2005-07-15,2699064785,89.47%-8.38%-0.37%,13.5%-11.0%-7.8%-4.2%-4.1%
2005-07-16,2838144190,90.92%-7.67%-0.30%,13.8%-10.5%-8.7%-8.6%-7.0%
2005-07-17,2399698945,91.13%-7.89%-0.35%,16.1%-14.9%-9.9%-6.6%-6.0%
2005-07-18,2391966617,85.50%-12.48%-0.42%,14.3%-14.3%-8.1%-8.0%-3.5%
2005-07-19,3015337803,88.62%-10.12%-0.43%,12.9%-9.6%-5.8%-5.4%-5.3%
2005-07-20,3134424153,84.09%-12.74%-0.41%,11.7%-9.2%-4.2%-4.0%-3.1%
2005-07-21,3055754771,86.09%-9.85%-0.42%,7.8%-7.3%-4.4%-3.7%-3.5%
2005-07-22,3039297322,80.85%-16.88%-0.48%,10.5%-9.7%-7.3%-5.6%-4.3%
2005-07-23,2589534889,85.61%-11.41%-0.44%,13.1%-9.4%-8.5%-6.3%-5.9%
2005-07-24,2239710995,86.12%-11.65%-0.96%,18.3%-12.6%-11.5%-10.2%-9.6%
2005-07-25,3402604703,86.96%-8.00%-3.03%,17.2%-11.0%-6.6%-4.9%-4.7%
2005-07-26,3038050139,85.61%-10.39%-1.66%,9.3%-8.3%-7.8%-5.7%-4.2%
2005-07-27,3161066743,85.81%-9.67%-2.29%,12.0%-11.8%-10.4%-7.4%-5.2%
2005-07-28,2945895458,78.73%-12.48%-7.92%,11.3%-10.3%-8.9%-8.6%-4.6%
2005-07-30,2620493405,79.52%-19.19%-0.70%,14.8%-9.5%-8.3%-6.2%-5.6%
2005-07-31,2380891669,80.56%-18.52%-0.71%,11.5%-11.0%-9.9%-7.2%-6.7%
2005-08-01,3001257856,88.05%-10.43%-0.44%,10.9%-7.6%-5.4%-4.8%-4.5%
2005-08-02,2800777267,86.14%-11.96%-0.43%,13.4%-10.2%-5.4%-4.2%-3.6%
2005-08-03,2727978547,88.16%-10.23%-0.47%,15.9%-9.6%-5.6%-4.3%-3.7%
2005-08-04,2863306286,85.69%-12.44%-0.49%,12.1%-11.7%-9.5%-5.5%-4.0%
2005-08-05,2890726674,85.13%-12.84%-0.60%,14.9%-10.9%-5.3%-3.2%-3.1%
2005-08-06,2558225242,87.51%-11.17%-0.54%,15.9%-12.9%-5.5%-5.4%-3.7%
2005-08-07,2391560472,88.49%-10.16%-0.39%,19.4%-12.5%-8.0%-7.0%-6.2%
2005-08-08,3482675225,92.16%-6.89%-0.33%,18.1%-7.3%-7.1%-7.1%-4.2%
2005-08-09,2499497252,86.15%-11.88%-0.56%,18.1%-12.3%-6.0%-6.0%-3.7%
2005-08-10,2861987338,88.87%-10.03%-0.43%,18.3%-12.5%-4.1%-4.0%-4.0%
2005-08-11,3147850675,89.99%-8.29%-0.45%,15.1%-10.8%-5.1%-4.1%-3.7%
2005-08-12,2622040503,88.46%-10.67%-0.47%,21.3%-8.7%-7.9%-6.4%-5.4%
2005-08-13,2387718151,87.97%-10.40%-0.46%,18.9%-12.8%-7.8%-6.4%-6.2%
2005-08-14,2277839385,88.09%-10.30%-0.48%,18.4%-13.5%-6.1%-5.2%-4.3%
2005-08-15,2479702844,87.53%-11.54%-0.46%,16.6%-5.1%-4.9%-4.9%-4.8%
2005-08-16,2757873351,87.87%-10.38%-0.72%,19.5%-6.1%-4.8%-4.5%-3.5%
2005-08-17,2736317363,88.14%-10.94%-0.74%,23.2%-8.6%-5.1%-3.4%-3.2%
2005-08-18,2686782989,87.54%-11.58%-0.70%,14.9%-10.6%-5.1%-4.1%-3.8%
2005-08-19,3166229645,90.03%-8.30%-0.44%,15.3%-9.1%-4.6%-4.1%-3.5%
2005-08-20,2487898278,34.14%-64.18%-0.26%,59.2%-53.4%-6.4%-5.8%-4.9%
2005-08-20,2640895153,87.73%-10.27%-0.45%,17.4%-10.7%-5.7%-5.1%-4.4%
2005-09-13,3223308320,90.03%-8.86%-0.76%,11.5%-10.9%-10.1%-7.0%-5.1%
2005-09-14,3104746346,90.37%-8.15%-0.47%,13.0%-11.3%-5.7%-4.5%-4.2%
2005-09-15,3407804049,90.91%-7.31%-0.49%,17.2%-11.1%-10.6%-4.3%-2.9%
2005-09-16,3342747775,90.57%-7.90%-0.49%,14.1%-11.1%-5.6%-3.2%-3.2%
2005-09-17,3235350959,90.66%-8.10%-0.37%,10.9%-9.9%-9.4%-8.2%-6.3%
2005-09-18,2752092092,91.11%-7.53%-0.52%,20.1%-17.8%-11.3%-6.1%-6.0%
2005-09-19,2938528348,91.90%-6.53%-0.48%,14.9%-14.2%-12.4%-9.6%-5.8%
2005-09-20,3130847419,92.73%-6.04%-0.48%,17.2%-17.2%-8.4%-8.1%-7.8%
2005-09-21,2958378774,90.79%-7.05%-0.43%,14.9%-14.8%-9.7%-6.9%-4.3%
2005-09-22,3379150850,91.31%-6.68%-0.58%,12.9%-10.1%-9.8%-4.5%-4.3%
2005-09-23,3277648582,90.57%-8.47%-0.56%,15.0%-9.2%-9.0%-4.4%-3.4%
2005-09-24,2828487919,92.22%-6.41%-0.72%,15.7%-14.7%-7.4%-5.4%-5.2%
2005-09-25,2867167642,91.45%-7.24%-0.67%,15.0%-13.6%-7.6%-6.4%-4.8%
2005-09-26,2994509662,87.45%-10.56%-0.47%,13.2%-11.4%-6.9%-5.8%-3.5%
2005-09-27,3143419826,90.14%-8.60%-0.57%,10.5%-10.3%-10.0%-6.3%-5.7%
2005-09-28,3255496535,87.31%-11.40%-0.58%,12.0%-9.9%-4.5%-4.5%-4.4%
2005-09-29,3379558200,89.14%-9.19%-0.48%,11.4%-10.7%-9.6%-4.8%-4.8%
2005-09-30,3333328340,87.51%-9.77%-0.49%,12.0%-10.0%-4.9%-3.3%-3.2%
2005-10-01,2659687856,86.20%-11.62%-0.78%,15.5%-7.2%-5.9%-5.7%-5.2%
2005-10-02,2469053845,85.72%-12.19%-0.83%,9.1%-9.0%-8.1%-6.2%-5.4%
2005-10-03,2787448306,89.20%-8.57%-0.83%,23.1%-9.0%-4.7%-4.1%-3.8%
2005-10-04,2919417096,70.52%-25.69%-2.78%,13.9%-13.9%-13.0%-10.7%-6.0%
2005-10-05,2814172117,89.94%-8.69%-0.77%,15.7%-5.5%-4.9%-4.6%-4.2%
2005-10-06,3076001491,86.83%-11.05%-0.97%,13.0%-10.7%-7.6%-4.9%-4.6%
2005-10-07,2839268304,87.20%-10.80%-1.12%,16.0%-8.7%-7.0%-6.0%-5.1%
2005-10-08,2735459735,82.59%-15.54%-0.76%,22.1%-7.6%-6.9%-6.1%-6.0%
2005-10-09,2308485807,83.52%-14.73%-0.81%,22.5%-12.1%-9.6%-7.5%-5.2%
2005-10-10,2607248654,86.70%-10.75%-0.74%,16.9%-10.5%-8.6%-7.8%-4.9%
2005-10-11,3269361767,87.58%-10.17%-0.78%,16.0%-11.9%-6.2%-4.7%-4.4%
2005-10-12,2966288877,85.51%-13.10%-0.87%,14.6%-7.1%-4.9%-4.9%-4.7%
2005-10-13,3421962708,83.83%-14.01%-0.98%,10.9%-9.7%-8.2%-4.3%-4.2%
2005-10-14,3566703687,90.39%-8.14%-0.60%,19.3%-15.1%-7.1%-3.8%-3.7%
2005-10-15,3023046934,86.70%-11.84%-0.73%,11.1%-6.7%-6.7%-6.5%-5.6%
2005-10-16,2398241096,83.75%-15.16%-0.93%,14.2%-7.2%-7.1%-6.5%-5.7%
2005-10-17,3086587366,88.00%-11.03%-0.79%,16.7%-5.1%-5.1%-4.6%-3.8%
2005-10-18,3311419238,87.43%-10.77%-0.62%,16.2%-4.4%-4.2%-4.1%-3.3%
2005-10-19,3307251811,86.00%-8.31%-4.60%,9.6%-5.4%-5.2%-4.0%-3.2%
2005-10-20,3357804186,90.48%-7.75%-0.86%,12.6%-4.6%-4.0%-3.5%-2.8%
2005-10-21,3429958718,91.13%-6.76%-0.89%,13.2%-4.1%-3.8%-3.3%-2.7%
2005-10-22,2954716589,70.61%-27.44%-0.91%,20.8%-20.8%-13.8%-4.0%-3.2%
2005-10-24,3417273382,89.52%-9.10%-0.95%,14.0%-6.0%-6.0%-3.2%-3.1%
2005-10-25,3281979788,90.27%-8.26%-0.94%,11.8%-5.3%-3.1%-2.9%-2.6%
2005-10-26,3332727442,91.44%-7.53%-0.60%,14.0%-4.3%-4.0%-3.5%-3.3%
2005-10-27,3425772474,90.32%-8.63%-0.61%,12.2%-4.7%-4.7%-3.5%-2.8%
2005-10-28,3434100578,90.72%-8.49%-0.45%,11.8%-11.8%-7.1%-5.2%-4.5%
2005-10-29,2951744721,87.03%-12.03%-0.62%,11.7%-6.7%-5.9%-4.5%-4.3%
2005-10-30,2767559014,86.24%-13.04%-0.53%,16.1%-12.5%-9.1%-5.6%-5.6%
2005-10-31,3403780903,92.45%-6.83%-0.50%,11.6%-4.8%-3.8%-3.4%-2.8%
2005-11-01,3516107450,88.10%-10.57%-0.34%,11.9%-5.4%-4.5%-4.2%-3.2%
2005-11-02,3433006142,92.03%-6.92%-0.31%,13.2%-5.2%-4.1%-4.0%-4.0%
2005-11-03,2953052179,91.36%-7.36%-0.37%,20.3%-16.1%-5.8%-4.8%-3.7%
2005-11-04,3349261229,92.73%-6.75%-0.31%,13.6%-7.2%-4.7%-3.7%-2.6%
2005-11-05,2971733121,89.65%-9.78%-0.37%,20.7%-5.2%-3.9%-3.9%-2.8%
2005-11-06,2532696458,84.52%-14.77%-0.49%,17.5%-8.3%-8.3%-4.7%-4.3%
2005-11-07,3273399848,87.61%-10.64%-0.57%,16.2%-7.7%-3.9%-3.7%-3.4%
2005-11-08,3470345360,90.45%-7.98%-0.55%,13.1%-5.2%-5.2%-3.3%-3.3%
2005-11-09,3556910485,91.11%-7.85%-0.38%,15.5%-4.7%-4.1%-3.9%-3.3%
2005-11-10,3432017247,90.67%-7.03%-1.01%,9.6%-4.5%-4.2%-4.1%-4.0%
2005-11-11,3461400953,91.77%-6.59%-0.32%,15.7%-3.9%-3.7%-3.1%-2.9%
2005-11-12,3228420591,87.56%-11.20%-0.52%,16.2%-5.4%-4.2%-3.8%-3.7%
2005-11-13,2581166686,89.46%-9.62%-0.39%,21.0%-6.9%-6.2%-6.2%-6.0%
2005-11-14,3489311448,90.78%-8.34%-0.27%,12.0%-4.0%-3.7%-3.5%-3.1%
2005-11-15,3427524099,91.64%-7.50%-0.47%,10.5%-3.4%-3.4%-3.1%-2.8%
2005-11-16,3428534657,88.72%-10.38%-0.59%,14.5%-4.0%-3.6%-3.6%-3.5%
2005-11-17,3495043957,90.09%-8.94%-0.63%,12.4%-6.4%-4.9%-3.9%-2.6%
2005-11-18,3436886440,88.21%-10.81%-0.45%,14.8%-4.4%-4.4%-4.2%-3.6%
2005-11-19,3364261561,89.38%-9.70%-0.40%,14.8%-7.2%-6.2%-5.3%-4.6%
2005-11-20,3087917671,89.92%-9.40%-0.50%,15.6%-12.0%-6.8%-5.0%-4.1%
2005-11-21,3497973479,83.98%-14.82%-0.43%,15.0%-5.1%-4.1%-3.9%-3.7%
2005-11-22,3291336783,88.07%-9.58%-0.40%,18.4%-4.4%-3.1%-3.0%-2.9%
2005-11-23,3036097770,87.24%-10.84%-0.51%,19.5%-5.6%-4.0%-4.0%-3.7%
2005-11-24,3429230841,88.25%-10.60%-0.40%,13.5%-3.8%-3.6%-2.9%-2.9%
2005-11-25,3570448908,85.00%-13.78%-0.46%,10.8%-6.4%-3.1%-2.9%-2.6%
2005-11-26,2661197147,84.36%-14.33%-0.49%,8.9%-8.6%-8.2%-5.5%-4.3%
2005-11-27,2671687603,88.20%-11.12%-0.49%,24.1%-8.0%-6.9%-5.3%-4.5%
2005-11-28,3566933425,88.51%-10.39%-0.54%,14.5%-3.3%-3.3%-3.0%-3.0%
2005-11-29,3455120774,88.33%-10.51%-0.58%,11.5%-3.9%-3.8%-2.9%-2.9%
2005-11-30,3521490082,87.84%-10.74%-0.53%,15.7%-3.2%-3.1%-3.1%-2.8%
2005-12-01,3370540360,87.91%-10.87%-0.48%,10.3%-4.7%-4.1%-4.0%-3.5%
2005-12-02,3543364588,87.99%-10.49%-0.59%,15.7%-5.5%-4.0%-3.9%-3.1%
2005-12-03,3302769328,90.44%-8.02%-0.40%,13.5%-6.6%-6.2%-6.0%-3.6%
2005-12-04,2274535310,84.79%-14.56%-0.55%,28.9%-12.3%-6.2%-6.2%-5.5%
2005-12-05,3510482073,87.51%-10.81%-0.43%,14.8%-4.0%-3.3%-3.1%-2.8%
2005-12-06,3445262007,87.13%-11.03%-0.44%,9.0%-3.9%-3.8%-3.4%-3.2%
2005-12-07,3266394697,88.29%-9.97%-0.39%,6.7%-6.2%-5.1%-3.5%-3.4%
2005-12-08,3402561956,89.52%-9.07%-0.45%,12.1%-4.0%-4.0%-3.9%-3.8%
2005-12-09,3404196990,90.31%-7.96%-0.47%,9.2%-4.6%-4.6%-3.6%-2.8%
2005-12-10,2957852095,90.18%-7.71%-0.59%,19.2%-5.3%-5.3%-3.8%-3.2%
2005-12-11,2414571425,90.05%-8.55%-0.62%,21.7%-6.5%-6.4%-3.7%-3.7%
2005-12-12,3310901289,87.99%-10.39%-0.43%,10.8%-4.5%-4.4%-3.8%-3.7%
2005-12-13,3484642925,86.59%-11.69%-0.42%,10.8%-6.1%-3.5%-3.2%-3.0%
2005-12-14,3487843269,87.88%-10.44%-0.45%,15.7%-4.9%-4.9%-3.1%-3.0%
2005-12-15,3534383858,87.33%-10.83%-0.45%,18.3%-3.0%-2.7%-2.4%-2.4%
2005-12-16,3373718704,86.72%-11.53%-0.64%,14.6%-5.3%-4.0%-3.7%-2.7%
2005-12-17,2752940052,84.76%-12.96%-0.56%,19.7%-5.8%-4.7%-4.0%-3.6%
2005-12-18,3102940124,89.48%-9.03%-0.76%,19.3%-8.4%-8.3%-6.5%-3.4%
2005-12-19,3330570857,85.05%-13.24%-0.47%,7.6%-4.5%-3.9%-3.2%-3.2%
2005-12-20,3527461671,86.07%-12.16%-0.56%,14.8%-3.4%-3.2%-3.0%-2.7%
2005-12-21,3267865509,84.15%-13.69%-0.45%,13.7%-3.7%-3.7%-3.4%-3.1%
2005-12-22,3434426779,87.11%-12.19%-0.37%,7.3%-4.7%-3.9%-3.4%-2.8%
2005-12-23,2854434271,86.72%-11.07%-0.61%,13.0%-5.0%-4.0%-4.0%-3.9%
2005-12-24,3112428150,83.39%-15.02%-0.38%,20.5%-6.1%-5.3%-5.3%-3.9%
2005-12-25,2357310815,85.12%-14.11%-0.57%,12.1%-7.9%-6.4%-5.5%-4.6%
2005-12-26,3220514228,89.80%-9.32%-0.37%,9.7%-4.4%-3.8%-3.7%-3.3%
2005-12-27,3223172308,90.28%-9.00%-0.38%,20.5%-3.5%-3.3%-2.9%-2.6%
2005-12-28,3108176805,88.60%-9.77%-0.43%,14.9%-4.4%-3.4%-3.2%-3.1%
2005-12-29,2910178200,87.46%-10.47%-0.41%,17.2%-4.5%-3.8%-3.2%-3.2%
2005-12-30,2516173041,86.95%-11.22%-0.59%,23.8%-5.3%-4.8%-3.8%-3.2%
2005-12-31,2261358357,88.18%-9.69%-0.46%,14.5%-5.9%-4.7%-4.6%-4.5%
2006-01-01,2511628537,89.12%-9.25%-0.40%,20.5%-9.5%-8.4%-5.7%-4.4%
2006-01-02,2723714768,86.51%-11.95%-0.43%,24.2%-5.2%-4.9%-4.8%-4.6%
2006-01-03,2631535624,85.92%-12.11%-0.41%,16.6%-5.7%-4.4%-4.1%-3.5%
2006-01-04,2686664066,89.25%-9.87%-0.60%,24.2%-6.1%-5.7%-5.7%-3.7%
2006-01-05,2852929866,87.65%-10.78%-0.66%,10.2%-5.3%-3.8%-3.3%-3.2%
2006-01-06,3372776288,91.35%-7.40%-0.47%,15.8%-5.9%-4.2%-3.8%-2.5%
2006-01-07,3133423593,89.50%-8.17%-0.53%,20.3%-5.5%-5.3%-2.6%-2.6%
2006-01-08,2270109103,86.02%-11.40%-0.79%,32.2%-6.1%-4.9%-4.3%-3.7%
2006-01-09,3001196736,89.98%-7.33%-0.54%,24.0%-3.4%-3.2%-3.2%-3.2%
2006-01-10,3595340664,74.09%-24.18%-0.34%,16.4%-13.7%-9.6%-3.8%-3.0%
2006-01-11,3486109725,87.50%-10.54%-0.61%,11.1%-4.2%-3.5%-2.9%-2.9%
2006-01-12,3568899177,88.95%-8.65%-0.37%,14.8%-2.9%-2.7%-2.7%-2.5%
2006-01-13,3356735084,86.97%-10.47%-0.35%,9.0%-5.1%-3.1%-2.5%-2.4%
2006-01-14,2904567497,88.51%-8.05%-0.53%,18.0%-4.5%-3.2%-2.9%-2.9%
2006-01-15,2617030412,86.30%-11.87%-0.53%,15.4%-7.0%-6.0%-5.1%-5.0%
2006-01-16,3242676246,88.44%-9.40%-0.41%,16.7%-4.0%-4.0%-3.9%-3.1%
2006-01-17,3491072580,88.91%-8.90%-0.48%,11.5%-3.5%-3.2%-2.9%-2.7%
2006-01-18,3558055222,80.07%-17.72%-0.43%,12.8%-5.1%-3.2%-2.7%-2.7%
2006-01-19,3454709496,85.04%-13.33%-0.67%,10.7%-5.2%-3.3%-2.9%-2.8%
2006-01-20,3336805871,82.33%-16.03%-0.54%,12.3%-12.2%-4.2%-2.8%-2.8%
2006-01-21,2932504406,82.73%-16.61%-0.51%,17.8%-15.7%-7.4%-7.4%-4.4%
2006-01-22,2640733532,80.52%-18.60%-0.49%,21.6%-15.7%-5.3%-5.3%-3.1%
2006-01-23,3495944517,91.41%-6.86%-0.33%,19.0%-18.6%-15.6%-2.5%-2.3%
2006-01-24,3473795439,89.56%-8.67%-0.37%,19.5%-3.7%-2.6%-2.5%-2.5%
2006-01-25,3303710008,90.78%-7.56%-0.44%,18.2%-5.4%-4.7%-4.3%-3.5%
2006-01-26,3112283158,86.90%-11.50%-0.45%,13.5%-5.1%-4.6%-3.9%-3.4%
2006-01-27,3397457047,88.34%-9.95%-0.42%,12.5%-5.8%-4.8%-3.4%-3.3%
2006-01-28,3177992472,88.22%-9.70%-0.46%,15.2%-6.4%-5.1%-3.8%-3.8%
2006-01-29,2910103313,88.50%-9.72%-0.58%,23.7%-12.0%-5.9%-3.8%-3.7%
2006-01-30,3552434720,86.15%-12.06%-0.40%,12.3%-5.1%-5.1%-4.5%-4.5%
2006-01-31,3272563051,86.15%-11.95%-0.50%,12.0%-4.2%-3.5%-3.1%-2.5%
2006-02-01,3257578749,86.82%-10.78%-0.44%,14.3%-7.2%-3.5%-3.2%-3.1%
2006-02-02,3497046109,87.03%-10.78%-0.38%,13.2%-4.1%-3.6%-3.5%-3.4%
2006-02-03,3469180717,87.64%-10.11%-0.47%,13.4%-9.0%-4.4%-3.6%-2.4%
2006-02-04,3204783571,88.05%-10.18%-0.42%,9.7%-5.9%-5.8%-4.8%-3.1%
2006-02-05,3066107670,88.40%-10.23%-0.66%,20.4%-7.3%-3.8%-3.2%-3.1%
2006-02-06,3459356784,86.52%-11.63%-0.54%,15.6%-6.3%-4.1%-3.5%-2.8%
2006-02-07,3563481315,90.14%-7.92%-0.33%,15.4%-4.6%-3.5%-3.5%-3.2%
2006-02-08,3349872084,89.74%-7.92%-0.49%,7.8%-6.1%-3.9%-3.8%-3.6%
2006-02-09,3153963814,91.01%-6.98%-0.50%,16.9%-4.9%-4.8%-4.8%-4.7%
2006-02-10,3272639223,88.52%-9.47%-0.47%,7.5%-5.8%-4.7%-4.1%-3.3%
2006-02-11,2399901819,88.76%-9.01%-0.58%,18.0%-6.9%-5.7%-4.1%-3.3%
2006-02-12,2974310581,92.35%-6.68%-0.47%,17.0%-17.0%-16.1%-4.3%-3.5%
2006-02-13,3380130613,88.97%-9.25%-0.39%,10.8%-5.6%-4.2%-4.1%-4.0%
2006-02-14,5122910446,19.48%-79.66%-0.20%,76.2%-76.2%-11.5%-10.7%-1.1%
2006-02-15,3433381041,87.43%-10.48%-0.40%,17.4%-4.1%-4.1%-4.0%-3.1%
2006-02-16,3362452497,84.11%-14.37%-0.38%,9.6%-5.1%-5.0%-4.6%-4.2%
2006-02-17,3064243820,81.57%-17.04%-0.45%,10.2%-6.4%-6.4%-3.7%-3.2%
2006-02-18,2793548055,86.47%-11.98%-0.51%,15.2%-4.6%-4.6%-4.0%-3.9%
2006-02-19,2087218857,88.99%-9.31%-0.67%,12.1%-5.5%-3.6%-3.1%-2.9%
2006-02-20,2947157308,88.43%-8.16%-0.43%,11.3%-5.2%-4.1%-3.6%-3.1%
2006-02-21,3285870767,87.71%-10.92%-0.46%,15.3%-5.4%-4.7%-3.3%-3.1%
2006-02-22,3295554787,90.88%-7.41%-0.40%,14.8%-5.6%-5.0%-4.5%-3.3%
2006-02-23,3384966778,89.42%-8.91%-0.39%,11.9%-4.0%-3.6%-3.4%-3.2%
2006-02-24,3477700499,84.95%-13.57%-0.35%,12.8%-6.9%-5.9%-5.6%-3.8%
2006-02-25,3279534465,88.65%-10.28%-0.29%,11.9%-6.7%-4.5%-4.0%-3.8%
2006-02-26,2505527304,88.88%-8.92%-0.61%,9.7%-9.5%-9.5%-5.0%-4.0%
2006-02-27,3450821758,88.38%-8.78%-0.25%,14.6%-4.9%-4.1%-3.9%-3.0%
2006-02-28,3224216168,87.46%-9.21%-0.29%,18.7%-3.2%-3.1%-2.7%-2.6%
2006-03-01,3447213589,83.10%-13.73%-0.29%,13.2%-7.0%-6.4%-3.8%-2.5%
2006-03-02,3518850534,89.41%-9.12%-0.27%,18.3%-6.2%-4.6%-3.7%-3.3%
2006-03-03,3441254623,89.00%-9.04%-0.34%,16.9%-4.1%-3.8%-3.1%-2.7%
2006-03-04,3243469937,90.42%-7.79%-0.30%,19.8%-6.0%-5.2%-4.4%-3.7%
2006-03-05,3050566806,91.85%-6.89%-0.49%,23.8%-17.7%-16.1%-3.6%-3.6%
2006-03-06,3397021510,89.31%-8.01%-0.28%,17.7%-6.8%-4.8%-3.8%-2.4%
2006-03-07,3189068267,90.62%-7.88%-0.30%,7.3%-4.2%-3.8%-3.6%-2.6%
2006-03-08,3169765432,79.63%-17.66%-0.32%,25.9%-6.3%-4.4%-2.6%-2.5%
2006-03-09,3284609879,92.46%-6.79%-0.53%,25.4%-5.4%-4.0%-4.0%-3.9%
2006-03-10,3142255887,89.64%-8.84%-0.35%,19.0%-5.1%-3.8%-3.7%-3.6%
2006-03-11,2928725773,89.89%-8.29%-0.36%,12.5%-8.8%-7.4%-5.4%-5.2%
2006-03-12,2938368944,87.31%-11.58%-0.41%,20.1%-8.3%-5.0%-4.9%-4.8%
2006-03-13,3329415794,86.66%-10.59%-0.31%,15.5%-5.8%-4.9%-4.6%-4.3%
2006-03-14,3371229692,86.11%-11.94%-0.29%,17.2%-5.9%-5.3%-5.0%-4.4%
2006-03-15,3478913785,90.49%-7.95%-0.26%,14.6%-6.0%-4.2%-4.0%-3.4%
2006-03-16,3220512579,89.80%-8.37%-0.35%,12.3%-5.5%-3.7%-3.6%-3.5%
2006-03-17,3223410597,87.55%-11.35%-0.41%,12.0%-11.6%-5.8%-4.0%-4.0%
2006-03-18,3086297532,91.21%-6.52%-0.35%,14.0%-7.0%-7.0%-6.2%-4.6%
2006-03-19,2552958914,85.85%-12.53%-0.60%,20.2%-12.2%-9.0%-7.6%-4.8%
2006-03-20,3374964176,92.90%-5.67%-0.32%,15.9%-4.8%-4.8%-4.2%-3.8%
2006-03-21,3267222669,87.52%-10.26%-0.31%,14.1%-10.7%-8.5%-5.4%-5.3%
2006-03-22,3547990058,87.84%-10.48%-0.36%,13.0%-8.8%-8.0%-7.6%-6.9%
2006-03-23,3461137682,92.42%-6.08%-0.30%,9.5%-6.5%-5.9%-5.5%-4.0%
2006-03-24,3382788459,89.64%-8.47%-0.34%,12.1%-7.8%-7.5%-4.9%-4.3%
2006-03-25,3257634280,91.80%-6.39%-0.35%,15.6%-9.6%-7.0%-5.4%-4.0%
2006-03-26,2849173399,91.65%-6.92%-0.72%,16.0%-15.6%-11.5%-7.0%-6.2%
2006-03-27,3510279879,91.97%-6.72%-0.41%,12.2%-7.2%-4.9%-3.5%-3.4%
2006-03-28,3281660083,90.27%-8.14%-0.36%,11.8%-9.8%-9.0%-5.0%-3.8%
2006-03-29,3204334490,90.07%-7.41%-0.38%,9.8%-8.9%-8.1%-5.6%-4.7%
2006-03-30,3486882752,92.62%-6.11%-0.37%,11.0%-9.4%-6.0%-5.3%-4.9%
2006-03-31,3444659780,91.46%-6.92%-0.31%,14.5%-7.3%-4.8%-4.7%-3.0%
2006-04-01,3224767617,90.40%-7.69%-0.34%,11.8%-11.7%-6.7%-5.6%-4.2%
2006-04-02,3058141741,77.81%-21.46%-0.30%,14.2%-10.4%-8.8%-6.9%-6.6%
2006-04-03,3370368105,92.12%-6.49%-0.92%,12.8%-6.5%-6.1%-5.1%-5.1%
2006-04-04,3487461991,91.50%-7.38%-0.36%,13.3%-8.2%-6.2%-5.5%-4.1%
2006-04-05,3476806540,89.40%-8.84%-0.92%,12.9%-8.0%-6.3%-6.2%-5.9%
2006-04-06,3400432143,93.00%-5.85%-0.35%,12.5%-8.8%-5.8%-5.3%-4.3%
2006-04-07,3393715727,90.42%-8.12%-0.46%,12.0%-10.4%-7.3%-4.1%-3.8%
2006-04-08,3152679001,92.17%-6.11%-0.37%,22.3%-7.9%-5.9%-5.5%-4.6%
